trabajador,dia,turno,disposicion
5,4,tarde,7
5,4,noche,2
5,5,manana,3
5,5,tarde,6
5,5,noche,9
5,6,manana,2
5,6,tarde,9
5,6,noche,2
5,7,manana,9
5,7,tarde,10
5,7,noche,8
5,8,manana,4
5,8,tarde,2
5,8,noche,10
5,9,manana,5
5,9,tarde,7
5,9,noche,9
5,10,manana,9
5,10,tarde,1
5,10,noche,3
5,11,manana,6
5,11,tarde,6
5,11,noche,2
5,12,manana,1
5,12,tarde,0
5,12,noche,3
5,13,manana,8
5,13,tarde,8
5,13,noche,10
5,14,manana,6
5,14,tarde,2
5,14,noche,9
5,15,manana,1
5,15,tarde,2
5,15,noche,7
5,16,manana,9
5,16,tarde,9
5,16,noche,0
5,17,manana,8
5,17,tarde,8
5,17,noche,1
5,18,manana,1
5,18,tarde,7
5,18,noche,10
5,19,manana,2
5,19,tarde,9
5,19,noche,8
5,20,manana,0
5,20,tarde,10
5,20,noche,10
5,21,manana,6
5,21,tarde,8
5,21,noche,6
5,22,manana,5
5,22,tarde,0
5,22,noche,8
5,23,manana,6
5,23,tarde,3
5,23,noche,7
6,1,manana,6
6,1,tarde,5
6,1,noche,9
6,2,manana,9
6,2,tarde,1
6,2,noche,6
6,3,manana,2
6,3,tarde,4
6,3,noche,7
6,4,manana,3
6,4,tarde,1
6,4,noche,4
6,5,manana,9
6,5,tarde,8
6,5,noche,6
6,6,manana,4
6,6,tarde,3
6,6,noche,0
6,7,manana,0
6,7,tarde,9
6,7,noche,8
6,8,manana,1
6,8,tarde,8
6,8,noche,0
6,9,manana,6
6,9,tarde,10
6,9,noche,3
6,10,manana,5
6,10,tarde,6
6,10,noche,5
6,11,manana,1
6,11,tarde,2
6,11,noche,6
6,12,manana,10
6,12,tarde,9
6,12,noche,4
6,13,manana,4
6,13,tarde,8
6,13,noche,6
6,14,manana,9
6,14,tarde,5
6,14,noche,9
6,15,manana,4
6,15,tarde,10
6,15,noche,6
6,16,manana,3
6,16,tarde,6
6,16,noche,8
6,17,manana,8
6,17,tarde,7
6,17,noche,2
6,18,manana,5
6,18,tarde,8
6,18,noche,8
6,19,manana,7
6,19,tarde,4
6,19,noche,4
6,20,manana,9
6,20,tarde,5
6,20,noche,6
6,21,manana,2
6,21,tarde,10
6,21,noche,1
6,22,manana,3
6,22,tarde,7
6,22,noche,2
6,23,manana,1
6,23,tarde,3
6,23,noche,8
7,1,manana,6
7,1,tarde,5
7,1,noche,8
7,2,manana,9
7,2,tarde,10
7,2,noche,0
7,3,manana,2
7,3,tarde,6
7,3,noche,10
7,4,manana,0
7,4,tarde,1
7,4,noche,2
7,5,manana,7
7,5,tarde,9
7,5,noche,6
7,6,manana,1
7,6,tarde,1
7,6,noche,4
7,7,manana,3
7,7,tarde,5
7,7,noche,1
7,8,manana,9
7,8,tarde,0
7,8,noche,6
7,9,manana,6
7,9,tarde,9
7,9,noche,10
7,10,manana,8
7,10,tarde,4
7,10,noche,9
7,11,manana,0
7,11,tarde,2
7,11,noche,10
7,12,manana,7
7,12,tarde,7
7,12,noche,0
7,13,manana,3
7,13,tarde,10
7,13,noche,8
7,14,manana,4
7,14,tarde,3
7,14,noche,0
7,15,manana,9
7,15,tarde,8
7,15,noche,8
7,16,manana,3
7,16,tarde,9
7,16,noche,2
7,17,manana,10
7,17,tarde,0
7,17,noche,5
7,18,manana,3
7,18,tarde,10
7,18,noche,0
7,19,manana,2
7,19,tarde,1
7,19,noche,4
7,20,manana,6
7,20,tarde,5
7,20,noche,10
7,21,manana,6
7,21,tarde,6
7,21,noche,9
7,22,manana,3
7,22,tarde,8
7,22,noche,0
7,23,manana,1
7,23,tarde,1
7,23,noche,8
8,1,manana,4
8,1,tarde,8
8,1,noche,9
8,2,manana,5
8,2,tarde,5
8,2,noche,4
8,3,manana,3
8,3,tarde,9
8,3,noche,3
8,4,manana,7
8,4,tarde,6
8,4,noche,9
8,5,manana,0
8,5,tarde,4
8,5,noche,2
8,6,manana,6
8,6,tarde,8
8,6,noche,1
8,7,manana,8
8,7,tarde,1
8,7,noche,8
8,8,manana,4
8,8,tarde,5
8,8,noche,1
8,9,manana,8
8,9,tarde,4
8,9,noche,8
8,10,manana,9
8,10,tarde,4
8,10,noche,7
8,11,manana,6
8,11,tarde,9
8,11,noche,7
8,12,manana,3
8,12,tarde,5
8,12,noche,7
8,13,manana,10
8,13,tarde,7
8,13,noche,9
8,14,manana,0
8,14,tarde,7
8,14,noche,1
8,15,manana,4
8,15,tarde,1
8,15,noche,6
8,16,manana,10
8,16,tarde,3
8,16,noche,10
8,17,manana,3
8,17,tarde,5
8,17,noche,6
8,18,manana,5
8,18,tarde,8
8,18,noche,8
8,19,manana,0
8,19,tarde,4
8,19,noche,3
8,20,manana,4
8,20,tarde,1
8,20,noche,6
8,21,manana,10
8,21,tarde,5
8,21,noche,1
8,22,manana,8
8,22,tarde,2
8,22,noche,7
8,23,manana,5
8,23,tarde,5
8,23,noche,3
9,1,manana,9
9,1,tarde,4
9,1,noche,2
9,2,manana,10
9,2,tarde,3
9,2,noche,7
9,3,manana,3
9,3,tarde,3
9,3,noche,3
9,4,manana,4
9,4,tarde,3
9,4,noche,3
9,5,manana,3
9,5,tarde,3
9,5,noche,9
9,6,manana,5
9,6,tarde,2
9,6,noche,1
9,7,manana,1
9,7,tarde,1
9,7,noche,10
9,8,manana,10
9,8,tarde,7
9,8,noche,9
9,9,manana,0
9,9,tarde,8
9,9,noche,0
9,10,manana,7
9,10,tarde,5
9,10,noche,9
9,11,manana,5
9,11,tarde,7
9,11,noche,9
9,12,manana,4
9,12,tarde,7
9,12,noche,2
9,13,manana,8
9,13,tarde,4
9,13,noche,6
9,14,manana,3
9,14,tarde,9
9,14,noche,2
9,15,manana,0
9,15,tarde,8
9,15,noche,6
9,16,manana,7
9,16,tarde,8
9,16,noche,0
9,17,manana,8
9,17,tarde,5
9,17,noche,6
9,18,manana,10
9,18,tarde,2
9,18,noche,7
9,19,manana,1
9,19,tarde,8
9,19,noche,7
9,20,manana,5
9,20,tarde,0
9,20,noche,0
9,21,manana,10
9,21,tarde,3
9,21,noche,6
9,22,manana,9
9,22,tarde,1
9,22,noche,5
9,23,manana,5
9,23,tarde,9
9,23,noche,4
10,1,manana,2
10,1,tarde,8
10,1,noche,4
10,2,manana,3
10,2,tarde,4
10,2,noche,7
10,3,manana,9
10,3,tarde,5
10,3,noche,5
10,4,manana,2
10,4,tarde,7
10,4,noche,6
10,5,manana,3
10,5,tarde,6
10,5,noche,5
10,6,manana,5
10,6,tarde,6
10,6,noche,4
10,7,manana,7
10,7,tarde,2
10,7,noche,9
10,8,manana,2
10,8,tarde,9
10,8,noche,10
10,9,manana,3
10,9,tarde,1
10,9,noche,4
10,10,manana,3
10,10,tarde,8
10,10,noche,6
10,11,manana,6
10,11,tarde,3
10,11,noche,2
10,12,manana,2
10,12,tarde,7
10,12,noche,0
10,13,manana,2
10,13,tarde,6
10,13,noche,7
10,14,manana,2
10,14,tarde,10
10,14,noche,8
10,15,manana,8
10,15,tarde,5
10,15,noche,7
10,16,manana,4
10,16,tarde,4
10,16,noche,8
10,17,manana,9
10,17,tarde,0
10,17,noche,6
10,18,manana,1
10,18,tarde,2
10,18,noche,0
10,19,manana,3
10,19,tarde,4
10,19,noche,7
10,20,manana,10
10,20,tarde,1
10,20,noche,7
10,21,manana,5
10,21,tarde,4
10,21,noche,5
10,22,manana,5
10,22,tarde,8
10,22,noche,8
10,23,manana,4
10,23,tarde,5
10,23,noche,0
11,1,manana,6
11,1,tarde,1
11,1,noche,5
11,2,manana,10
11,2,tarde,9
11,2,noche,3
11,3,manana,9
11,3,tarde,9
11,3,noche,10
11,4,manana,10
11,4,tarde,8
11,4,noche,2
11,5,manana,4
11,5,tarde,5
11,5,noche,5
11,6,manana,10
11,6,tarde,8
11,6,noche,7
11,7,manana,7
11,7,tarde,1
11,7,noche,6
11,8,manana,9
11,8,tarde,4
11,8,noche,7
11,9,manana,10
11,9,tarde,2
11,9,noche,2
11,10,manana,10
11,10,tarde,5
11,10,noche,6
11,11,manana,10
11,11,tarde,9
11,11,noche,9
11,12,manana,6
11,12,tarde,1
11,12,noche,1
11,13,manana,2
11,13,tarde,5
11,13,noche,3
11,14,manana,5
11,14,tarde,5
11,14,noche,10
11,15,manana,4
11,15,tarde,4
11,15,noche,9
11,16,manana,10
11,16,tarde,6
11,16,noche,4
11,17,manana,7
11,17,tarde,5
11,17,noche,9
11,18,manana,8
11,18,tarde,7
11,18,noche,6
11,19,manana,2
11,19,tarde,2
11,19,noche,0
11,20,manana,2
11,20,tarde,3
11,20,noche,10
11,21,manana,4
11,21,tarde,1
11,21,noche,3
11,22,manana,2
11,22,tarde,6
11,22,noche,1
11,23,manana,1
11,23,tarde,1
11,23,noche,7
12,1,manana,8
12,1,tarde,0
12,1,noche,0
12,2,manana,6
12,2,tarde,8
12,2,noche,1
12,3,manana,1
12,3,tarde,4
12,3,noche,9
12,4,manana,2
12,4,tarde,1
12,4,noche,10
12,5,manana,6
12,5,tarde,4
12,5,noche,3
12,6,manana,3
12,6,tarde,4
12,6,noche,7
12,7,manana,10
12,7,tarde,2
12,7,noche,2
12,8,manana,8
12,8,tarde,2
12,8,noche,0
12,9,manana,0
12,9,tarde,10
12,9,noche,5
12,10,manana,5
12,10,tarde,7
12,10,noche,7
12,11,manana,8
12,11,tarde,4
12,11,noche,8
12,12,manana,7
12,12,tarde,2
12,12,noche,8
12,13,manana,2
12,13,tarde,9
12,13,noche,9
12,14,manana,7
12,14,tarde,10
12,14,noche,10
12,15,manana,9
12,15,tarde,6
12,15,noche,8
12,16,manana,10
12,16,tarde,10
12,16,noche,8
12,17,manana,4
12,17,tarde,5
12,17,noche,7
12,18,manana,8
12,18,tarde,3
12,18,noche,1
12,19,manana,7
12,19,tarde,4
12,19,noche,5
12,20,manana,6
12,20,tarde,4
12,20,noche,2
12,21,manana,4
12,21,tarde,0
12,21,noche,0
12,22,manana,8
12,22,tarde,2
12,22,noche,5
12,23,manana,4
12,23,tarde,7
12,23,noche,8
13,1,manana,0
13,1,tarde,7
13,1,noche,7
13,2,manana,4
13,2,tarde,0
13,2,noche,6
13,3,manana,4
13,3,tarde,9
13,3,noche,3
13,4,manana,0
13,4,tarde,8
13,4,noche,5
13,5,manana,3
13,5,tarde,6
13,5,noche,8
13,6,manana,6
13,6,tarde,6
13,6,noche,3
13,7,manana,2
13,7,tarde,10
13,7,noche,6
13,8,manana,6
13,8,tarde,3
13,8,noche,4
13,9,manana,1
13,9,tarde,6
13,9,noche,10
13,10,manana,3
13,10,tarde,8
13,10,noche,9
13,11,manana,10
13,11,tarde,4
13,11,noche,4
13,12,manana,10
13,12,tarde,8
13,12,noche,4
13,13,manana,6
13,13,tarde,3
13,13,noche,1
13,14,manana,2
13,14,tarde,2
13,14,noche,4
13,15,manana,1
13,15,tarde,10
13,15,noche,7
13,16,manana,9
13,16,tarde,7
13,16,noche,4
13,17,manana,9
13,17,tarde,7
13,17,noche,3
13,18,manana,5
13,18,tarde,0
13,18,noche,2
13,19,manana,0
13,19,tarde,8
13,19,noche,0
13,20,manana,2
13,20,tarde,1
13,20,noche,4
13,21,manana,4
13,21,tarde,2
13,21,noche,7
13,22,manana,0
13,22,tarde,3
13,22,noche,1
13,23,manana,2
13,23,tarde,0
13,23,noche,7
14,1,manana,3
14,1,tarde,5
14,1,noche,6
14,2,manana,4
14,2,tarde,7
14,2,noche,5
14,3,manana,7
14,3,tarde,0
14,3,noche,5
14,4,manana,1
14,4,tarde,2
14,4,noche,0
14,5,manana,4
14,5,tarde,6
14,5,noche,1
14,6,manana,8
14,6,tarde,7
14,6,noche,2
14,7,manana,3
14,7,tarde,4
14,7,noche,6
14,8,manana,0
14,8,tarde,1
14,8,noche,3
14,9,manana,6
14,9,tarde,7
14,9,noche,3
14,10,manana,0
14,10,tarde,3
14,10,noche,7
14,11,manana,1
14,11,tarde,8
14,11,noche,10
14,12,manana,3
14,12,tarde,7
14,12,noche,6
14,13,manana,10
14,13,tarde,4
14,13,noche,5
14,14,manana,2
14,14,tarde,10
14,14,noche,0
14,15,manana,8
14,15,tarde,8
14,15,noche,1
14,16,manana,4
14,16,tarde,7
14,16,noche,10
14,17,manana,4
14,17,tarde,3
14,17,noche,5
14,18,manana,0
14,18,tarde,10
14,18,noche,3
14,19,manana,1
14,19,tarde,3
14,19,noche,10
14,20,manana,6
14,20,tarde,5
14,20,noche,0
14,21,manana,2
14,21,tarde,4
14,21,noche,9
14,22,manana,1
14,22,tarde,6
14,22,noche,3
14,23,manana,0
14,23,tarde,0
14,23,noche,9
15,1,manana,7
15,1,tarde,9
15,1,noche,2
15,2,manana,5
15,2,tarde,1
15,2,noche,3
15,3,manana,2
15,3,tarde,7
15,3,noche,1
15,4,manana,10
15,4,tarde,9
15,4,noche,5
15,5,manana,10
15,5,tarde,0
15,5,noche,0
15,6,manana,5
15,6,tarde,10
15,6,noche,2
15,7,manana,8
15,7,tarde,1
15,7,noche,2
15,8,manana,7
15,8,tarde,3
15,8,noche,5
15,9,manana,8
15,9,tarde,10
15,9,noche,5
15,10,manana,7
15,10,tarde,3
15,10,noche,0
15,11,manana,6
15,11,tarde,5
15,11,noche,2
15,12,manana,4
15,12,tarde,0
15,12,noche,7
15,13,manana,7
15,13,tarde,8
15,13,noche,4
15,14,manana,8
15,14,tarde,7
15,14,noche,3
15,15,manana,9
15,15,tarde,2
15,15,noche,8
15,16,manana,5
15,16,tarde,5
15,16,noche,7
15,17,manana,4
15,17,tarde,9
15,17,noche,8
15,18,manana,2
15,18,tarde,1
15,18,noche,8
15,19,manana,2
15,19,tarde,7
15,19,noche,4
15,20,manana,4
15,20,tarde,8
15,20,noche,5
15,21,manana,7
15,21,tarde,0
15,21,noche,10
15,22,manana,8
15,22,tarde,6
15,22,noche,2
15,23,manana,0
15,23,tarde,9
15,23,noche,5
16,1,manana,9
16,1,tarde,3
16,1,noche,5
16,2,manana,1
16,2,tarde,10
16,2,noche,8
16,3,manana,6
16,3,tarde,3
16,3,noche,8
16,4,manana,10
16,4,tarde,7
16,4,noche,8
16,5,manana,2
16,5,tarde,9
16,5,noche,4
16,6,manana,5
16,6,tarde,6
16,6,noche,10
16,7,manana,5
16,7,tarde,1
16,7,noche,1
16,8,manana,8
16,8,tarde,10
16,8,noche,1
16,9,manana,0
16,9,tarde,2
16,9,noche,2
16,10,manana,0
16,10,tarde,3
16,10,noche,1
16,11,manana,7
16,11,tarde,3
16,11,noche,1
16,12,manana,0
16,12,tarde,9
16,12,noche,10
16,13,manana,6
16,13,tarde,10
16,13,noche,7
16,14,manana,8
16,14,tarde,9
16,14,noche,9
16,15,manana,4
16,15,tarde,0
16,15,noche,5
16,16,manana,3
16,16,tarde,9
16,16,noche,1
16,17,manana,0
16,17,tarde,3
16,17,noche,10
16,18,manana,7
16,18,tarde,1
16,18,noche,7
16,19,manana,10
16,19,tarde,0
16,19,noche,5
16,20,manana,8
16,20,tarde,6
16,20,noche,5
16,21,manana,0
16,21,tarde,9
16,21,noche,4
16,22,manana,8
16,22,tarde,0
16,22,noche,1
16,23,manana,4
16,23,tarde,1
16,23,noche,3
17,1,manana,8
17,1,tarde,1
17,1,noche,1
17,2,manana,3
17,2,tarde,8
17,2,noche,6
17,3,manana,3
17,3,tarde,3
17,3,noche,8
17,4,manana,10
17,4,tarde,3
17,4,noche,9
17,5,manana,10
17,5,tarde,2
17,5,noche,8
17,6,manana,8
17,6,tarde,6
17,6,noche,1
17,7,manana,10
17,7,tarde,9
17,7,noche,5
17,8,manana,10
17,8,tarde,7
17,8,noche,10
17,9,manana,6
17,9,tarde,1
17,9,noche,2
17,10,manana,2
17,10,tarde,8
17,10,noche,6
17,11,manana,8
17,11,tarde,5
17,11,noche,10
17,12,manana,2
17,12,tarde,8
17,12,noche,9
17,13,manana,7
17,13,tarde,5
17,13,noche,5
17,14,manana,8
17,14,tarde,5
17,14,noche,5
17,15,manana,6
17,15,tarde,10
17,15,noche,6
17,16,manana,5
17,16,tarde,9
17,16,noche,3
17,17,manana,9
17,17,tarde,8
17,17,noche,3
17,18,manana,6
17,18,tarde,8
17,18,noche,4
17,19,manana,5
17,19,tarde,7
17,19,noche,7
17,20,manana,6
17,20,tarde,0
17,20,noche,0
17,21,manana,4
17,21,tarde,9
17,21,noche,0
17,22,manana,8
17,22,tarde,2
17,22,noche,4
17,23,manana,0
17,23,tarde,4
17,23,noche,3
18,1,manana,3
18,1,tarde,5
18,1,noche,0
18,2,manana,4
18,2,tarde,8
18,2,noche,8
18,3,manana,8
18,3,tarde,9
18,3,noche,9
18,4,manana,2
18,4,tarde,1
18,4,noche,0
18,5,manana,7
18,5,tarde,5
18,5,noche,2
18,6,manana,2
18,6,tarde,4
18,6,noche,5
18,7,manana,9
18,7,tarde,3
18,7,noche,3
18,8,manana,4
18,8,tarde,4
18,8,noche,1
18,9,manana,9
18,9,tarde,6
18,9,noche,9
18,10,manana,3
18,10,tarde,1
18,10,noche,5
18,11,manana,7
18,11,tarde,2
18,11,noche,7
18,12,manana,9
18,12,tarde,1
18,12,noche,9
18,13,manana,10
18,13,tarde,4
18,13,noche,0
18,14,manana,9
18,14,tarde,6
18,14,noche,1
18,15,manana,0
18,15,tarde,5
18,15,noche,5
18,16,manana,6
18,16,tarde,6
18,16,noche,1
18,17,manana,3
18,17,tarde,10
18,17,noche,9
18,18,manana,0
18,18,tarde,10
18,18,noche,10
18,19,manana,6
18,19,tarde,0
18,19,noche,4
18,20,manana,8
18,20,tarde,0
18,20,noche,5
18,21,manana,8
18,21,tarde,9
18,21,noche,2
18,22,manana,5
18,22,tarde,8
18,22,noche,3
18,23,manana,2
18,23,tarde,0
18,23,noche,10
19,1,manana,6
19,1,tarde,7
19,1,noche,9
19,2,manana,9
19,2,tarde,8
19,2,noche,1
19,3,manana,3
19,3,tarde,6
19,3,noche,4
19,4,manana,6
19,4,tarde,2
19,4,noche,2
19,5,manana,5
19,5,tarde,1
19,5,noche,7
19,6,manana,9
19,6,tarde,0
19,6,noche,8
19,7,manana,6
19,7,tarde,4
19,7,noche,1
19,8,manana,6
19,8,tarde,8
19,8,noche,6
19,9,manana,2
19,9,tarde,2
19,9,noche,7
19,10,manana,8
19,10,tarde,3
19,10,noche,7
19,11,manana,6
19,11,tarde,10
19,11,noche,9
19,12,manana,3
19,12,tarde,8
19,12,noche,9
19,13,manana,8
19,13,tarde,3
19,13,noche,3
19,14,manana,1
19,14,tarde,4
19,14,noche,6
19,15,manana,5
19,15,tarde,10
19,15,noche,9
19,16,manana,1
19,16,tarde,1
19,16,noche,10
19,17,manana,6
19,17,tarde,6
19,17,noche,5
19,18,manana,5
19,18,tarde,3
19,18,noche,5
19,19,manana,5
19,19,tarde,9
19,19,noche,10
19,20,manana,0
19,20,tarde,4
19,20,noche,2
19,21,manana,5
19,21,tarde,9
19,21,noche,7
19,22,manana,9
19,22,tarde,2
19,22,noche,7
19,23,manana,0
19,23,tarde,3
19,23,noche,3
20,1,manana,10
20,1,tarde,5
20,1,noche,2
20,2,manana,1
20,2,tarde,1
20,2,noche,0
20,3,manana,3
20,3,tarde,9
20,3,noche,2
20,4,manana,4
20,4,tarde,0
20,4,noche,5
20,5,manana,1
20,5,tarde,4
20,5,noche,7
20,6,manana,7
20,6,tarde,0
20,6,noche,5
20,7,manana,3
20,7,tarde,8
20,7,noche,3
20,8,manana,3
20,8,tarde,8
20,8,noche,8
20,9,manana,4
20,9,tarde,8
20,9,noche,7
20,10,manana,9
20,10,tarde,2
20,10,noche,10
20,11,manana,0
20,11,tarde,6
20,11,noche,9
20,12,manana,10
20,12,tarde,8
20,12,noche,0
20,13,manana,4
20,13,tarde,2
20,13,noche,0
20,14,manana,4
20,14,tarde,3
20,14,noche,9
20,15,manana,4
20,15,tarde,0
20,15,noche,7
20,16,manana,10
20,16,tarde,0
20,16,noche,1
20,17,manana,6
20,17,tarde,10
20,17,noche,4
20,18,manana,10
20,18,tarde,10
20,18,noche,5
20,19,manana,1
20,19,tarde,0
20,19,noche,4
20,20,manana,10
20,20,tarde,6
20,20,noche,3
20,21,manana,6
20,21,tarde,8
20,21,noche,1
20,22,manana,5
20,22,tarde,7
20,22,noche,9
20,23,manana,8
20,23,tarde,1
20,23,noche,2
21,1,manana,3
21,1,tarde,8
21,1,noche,7
21,2,manana,8
21,2,tarde,0
21,2,noche,0
21,3,manana,3
21,3,tarde,8
21,3,noche,4
21,4,manana,5
21,4,tarde,7
21,4,noche,6
21,5,manana,2
21,5,tarde,0
21,5,noche,5
21,6,manana,10
21,6,tarde,5
21,6,noche,5
21,7,manana,10
21,7,tarde,4
21,7,noche,3
21,8,manana,8
21,8,tarde,4
21,8,noche,0
21,9,manana,10
21,9,tarde,4
21,9,noche,6
21,10,manana,0
21,10,tarde,8
21,10,noche,4
21,11,manana,3
21,11,tarde,2
21,11,noche,5
21,12,manana,6
21,12,tarde,10
21,12,noche,2
21,13,manana,1
21,13,tarde,6
21,13,noche,8
21,14,manana,10
21,14,tarde,9
21,14,noche,10
21,15,manana,10
21,15,tarde,3
21,15,noche,6
21,16,manana,3
21,16,tarde,9
21,16,noche,2
21,17,manana,6
21,17,tarde,4
21,17,noche,9
21,18,manana,5
21,18,tarde,7
21,18,noche,8
21,19,manana,2
21,19,tarde,3
21,19,noche,10
21,20,manana,2
21,20,tarde,9
21,20,noche,8
21,21,manana,10
21,21,tarde,3
21,21,noche,2
21,22,manana,4
21,22,tarde,8
21,22,noche,2
21,23,manana,6
21,23,tarde,2
21,23,noche,10
22,1,manana,9
22,1,tarde,2
22,1,noche,5
22,2,manana,1
22,2,tarde,8
22,2,noche,8
22,3,manana,1
22,3,tarde,2
22,3,noche,5
22,4,manana,2
22,4,tarde,0
22,4,noche,5
22,5,manana,6
22,5,tarde,6
22,5,noche,4
22,6,manana,7
22,6,tarde,10
22,6,noche,4
22,7,manana,2
22,7,tarde,3
22,7,noche,1
22,8,manana,2
22,8,tarde,2
22,8,noche,0
22,9,manana,9
22,9,tarde,9
22,9,noche,4
22,10,manana,9
22,10,tarde,9
22,10,noche,9
22,11,manana,3
22,11,tarde,9
22,11,noche,3
22,12,manana,3
22,12,tarde,10
22,12,noche,0
22,13,manana,5
22,13,tarde,1
22,13,noche,7
22,14,manana,2
22,14,tarde,8
22,14,noche,9
22,15,manana,7
22,15,tarde,10
22,15,noche,5
22,16,manana,2
22,16,tarde,6
