trabajador,dia,turno,disposicion
5,8,tarde,6
5,8,noche,2
5,9,manana,5
5,9,tarde,6
5,9,noche,10
5,10,manana,4
5,10,tarde,10
5,10,noche,7
5,11,manana,9
5,11,tarde,7
5,11,noche,2
5,12,manana,2
5,12,tarde,5
5,12,noche,10
5,13,manana,8
5,13,tarde,0
5,13,noche,0
5,14,manana,0
5,14,tarde,1
5,14,noche,6
5,15,manana,9
5,15,tarde,1
5,15,noche,10
5,16,manana,9
5,16,tarde,9
5,16,noche,4
5,17,manana,3
5,17,tarde,5
5,17,noche,7
5,18,manana,6
5,18,tarde,4
5,18,noche,10
5,19,manana,4
5,19,tarde,9
5,19,noche,7
5,20,manana,0
5,20,tarde,2
5,20,noche,0
5,21,manana,4
5,21,tarde,4
5,21,noche,10
5,22,manana,6
5,22,tarde,6
5,22,noche,5
5,23,manana,10
5,23,tarde,7
5,23,noche,0
5,24,manana,9
5,24,tarde,9
5,24,noche,10
5,25,manana,2
5,25,tarde,9
5,25,noche,2
6,1,manana,4
6,1,tarde,7
6,1,noche,3
6,2,manana,10
6,2,tarde,4
6,2,noche,10
6,3,manana,9
6,3,tarde,0
6,3,noche,8
6,4,manana,10
6,4,tarde,0
6,4,noche,6
6,5,manana,2
6,5,tarde,4
6,5,noche,5
6,6,manana,3
6,6,tarde,8
6,6,noche,6
6,7,manana,4
6,7,tarde,1
6,7,noche,1
6,8,manana,2
6,8,tarde,6
6,8,noche,8
6,9,manana,6
6,9,tarde,10
6,9,noche,1
6,10,manana,2
6,10,tarde,10
6,10,noche,2
6,11,manana,6
6,11,tarde,6
6,11,noche,6
6,12,manana,8
6,12,tarde,2
6,12,noche,10
6,13,manana,1
6,13,tarde,1
6,13,noche,3
6,14,manana,8
6,14,tarde,10
6,14,noche,2
6,15,manana,2
6,15,tarde,9
6,15,noche,10
6,16,manana,5
6,16,tarde,10
6,16,noche,5
6,17,manana,3
6,17,tarde,1
6,17,noche,3
6,18,manana,5
6,18,tarde,9
6,18,noche,0
6,19,manana,8
6,19,tarde,7
6,19,noche,5
6,20,manana,3
6,20,tarde,6
6,20,noche,1
6,21,manana,8
6,21,tarde,4
6,21,noche,10
6,22,manana,1
6,22,tarde,10
6,22,noche,0
6,23,manana,1
6,23,tarde,1
6,23,noche,3
6,24,manana,0
6,24,tarde,4
6,24,noche,8
6,25,manana,10
6,25,tarde,4
6,25,noche,2
7,1,manana,9
7,1,tarde,4
7,1,noche,4
7,2,manana,10
7,2,tarde,0
7,2,noche,4
7,3,manana,7
7,3,tarde,2
7,3,noche,7
7,4,manana,0
7,4,tarde,6
7,4,noche,0
7,5,manana,10
7,5,tarde,5
7,5,noche,1
7,6,manana,3
7,6,tarde,0
7,6,noche,9
7,7,manana,10
7,7,tarde,10
7,7,noche,8
7,8,manana,8
7,8,tarde,2
7,8,noche,1
7,9,manana,10
7,9,tarde,1
7,9,noche,9
7,10,manana,10
7,10,tarde,6
7,10,noche,6
7,11,manana,4
7,11,tarde,0
7,11,noche,6
7,12,manana,6
7,12,tarde,7
7,12,noche,2
7,13,manana,9
7,13,tarde,2
7,13,noche,1
7,14,manana,9
7,14,tarde,3
7,14,noche,6
7,15,manana,8
7,15,tarde,1
7,15,noche,1
7,16,manana,1
7,16,tarde,2
7,16,noche,3
7,17,manana,1
7,17,tarde,5
7,17,noche,4
7,18,manana,9
7,18,tarde,10
7,18,noche,10
7,19,manana,8
7,19,tarde,0
7,19,noche,6
7,20,manana,3
7,20,tarde,4
7,20,noche,4
7,21,manana,4
7,21,tarde,9
7,21,noche,8
7,22,manana,5
7,22,tarde,9
7,22,noche,7
7,23,manana,9
7,23,tarde,2
7,23,noche,3
7,24,manana,0
7,24,tarde,7
7,24,noche,0
7,25,manana,7
7,25,tarde,1
7,25,noche,5
8,1,manana,0
8,1,tarde,6
8,1,noche,5
8,2,manana,8
8,2,tarde,5
8,2,noche,0
8,3,manana,7
8,3,tarde,10
8,3,noche,7
8,4,manana,6
8,4,tarde,10
8,4,noche,8
8,5,manana,1
8,5,tarde,9
8,5,noche,1
8,6,manana,6
8,6,tarde,9
8,6,noche,3
8,7,manana,5
8,7,tarde,5
8,7,noche,7
8,8,manana,4
8,8,tarde,4
8,8,noche,9
8,9,manana,10
8,9,tarde,3
8,9,noche,6
8,10,manana,9
8,10,tarde,7
8,10,noche,8
8,11,manana,2
8,11,tarde,7
8,11,noche,8
8,12,manana,5
8,12,tarde,6
8,12,noche,1
8,13,manana,3
8,13,tarde,5
8,13,noche,3
8,14,manana,5
8,14,tarde,3
8,14,noche,3
8,15,manana,5
8,15,tarde,1
8,15,noche,1
8,16,manana,2
8,16,tarde,1
8,16,noche,5
8,17,manana,0
8,17,tarde,2
8,17,noche,8
8,18,manana,7
8,18,tarde,1
8,18,noche,7
8,19,manana,9
8,19,tarde,7
8,19,noche,3
8,20,manana,5
8,20,tarde,7
8,20,noche,2
8,21,manana,7
8,21,tarde,0
8,21,noche,9
8,22,manana,7
8,22,tarde,9
8,22,noche,7
8,23,manana,3
8,23,tarde,9
8,23,noche,3
8,24,manana,3
8,24,tarde,5
8,24,noche,10
8,25,manana,6
8,25,tarde,1
8,25,noche,5
9,1,manana,8
9,1,tarde,4
9,1,noche,0
9,2,manana,5
9,2,tarde,7
9,2,noche,3
9,3,manana,9
9,3,tarde,0
9,3,noche,2
9,4,manana,7
9,4,tarde,8
9,4,noche,7
9,5,manana,5
9,5,tarde,4
9,5,noche,8
9,6,manana,0
9,6,tarde,3
9,6,noche,9
9,7,manana,10
9,7,tarde,0
9,7,noche,3
9,8,manana,3
9,8,tarde,5
9,8,noche,4
9,9,manana,1
9,9,tarde,5
9,9,noche,6
9,10,manana,6
9,10,tarde,5
9,10,noche,0
9,11,manana,0
9,11,tarde,2
9,11,noche,8
9,12,manana,1
9,12,tarde,4
9,12,noche,1
9,13,manana,3
9,13,tarde,0
9,13,noche,6
9,14,manana,4
9,14,tarde,6
9,14,noche,9
9,15,manana,10
9,15,tarde,6
9,15,noche,3
9,16,manana,4
9,16,tarde,8
9,16,noche,4
9,17,manana,0
9,17,tarde,3
9,17,noche,8
9,18,manana,7
9,18,tarde,4
9,18,noche,10
9,19,manana,8
9,19,tarde,5
9,19,noche,9
9,20,manana,7
9,20,tarde,9
9,20,noche,10
9,21,manana,6
9,21,tarde,1
9,21,noche,3
9,22,manana,9
9,22,tarde,3
9,22,noche,9
9,23,manana,9
9,23,tarde,2
9,23,noche,5
9,24,manana,2
9,24,tarde,4
9,24,noche,9
9,25,manana,2
9,25,tarde,10
9,25,noche,2
10,1,manana,4
10,1,tarde,6
10,1,noche,9
10,2,manana,3
10,2,tarde,1
10,2,noche,10
10,3,manana,3
10,3,tarde,5
10,3,noche,9
10,4,manana,0
10,4,tarde,5
10,4,noche,5
10,5,manana,2
10,5,tarde,6
10,5,noche,5
10,6,manana,1
10,6,tarde,7
10,6,noche,9
10,7,manana,0
10,7,tarde,8
10,7,noche,0
10,8,manana,9
10,8,tarde,4
10,8,noche,4
10,9,manana,8
10,9,tarde,1
10,9,noche,0
10,10,manana,10
10,10,tarde,1
10,10,noche,8
10,11,manana,7
10,11,tarde,2
10,11,noche,2
10,12,manana,9
10,12,tarde,8
10,12,noche,8
10,13,manana,6
10,13,tarde,2
10,13,noche,3
10,14,manana,2
10,14,tarde,6
10,14,noche,5
10,15,manana,9
10,15,tarde,8
10,15,noche,7
10,16,manana,3
10,16,tarde,8
10,16,noche,9
10,17,manana,8
10,17,tarde,0
10,17,noche,7
10,18,manana,3
10,18,tarde,10
10,18,noche,2
10,19,manana,9
10,19,tarde,10
10,19,noche,0
10,20,manana,7
10,20,tarde,4
10,20,noche,7
10,21,manana,0
10,21,tarde,3
10,21,noche,3
10,22,manana,8
10,22,tarde,6
10,22,noche,8
10,23,manana,5
10,23,tarde,8
10,23,noche,5
10,24,manana,10
10,24,tarde,1
10,24,noche,4
10,25,manana,5
10,25,tarde,8
10,25,noche,7
11,1,manana,9
11,1,tarde,1
11,1,noche,5
11,2,manana,2
11,2,tarde,9
11,2,noche,2
11,3,manana,4
11,3,tarde,5
11,3,noche,7
11,4,manana,7
11,4,tarde,7
11,4,noche,6
11,5,manana,2
11,5,tarde,10
11,5,noche,1
11,6,manana,10
11,6,tarde,3
11,6,noche,3
11,7,manana,8
11,7,tarde,2
11,7,noche,4
11,8,manana,6
11,8,tarde,6
11,8,noche,7
11,9,manana,10
11,9,tarde,2
11,9,noche,7
11,10,manana,2
11,10,tarde,0
11,10,noche,7
11,11,manana,9
11,11,tarde,8
11,11,noche,4
11,12,manana,2
11,12,tarde,3
11,12,noche,8
11,13,manana,7
11,13,tarde,0
11,13,noche,6
11,14,manana,7
11,14,tarde,1
11,14,noche,6
11,15,manana,10
11,15,tarde,1
11,15,noche,10
11,16,manana,0
11,16,tarde,4
11,16,noche,3
11,17,manana,8
11,17,tarde,10
11,17,noche,9
11,18,manana,1
11,18,tarde,10
11,18,noche,4
11,19,manana,9
11,19,tarde,9
11,19,noche,3
11,20,manana,3
11,20,tarde,7
11,20,noche,7
11,21,manana,7
11,21,tarde,7
11,21,noche,0
11,22,manana,0
11,22,tarde,5
11,22,noche,4
11,23,manana,4
11,23,tarde,10
11,23,noche,7
11,24,manana,5
11,24,tarde,5
11,24,noche,5
11,25,manana,5
11,25,tarde,6
11,25,noche,5
12,1,manana,1
12,1,tarde,6
12,1,noche,4
12,2,manana,5
12,2,tarde,1
12,2,noche,0
12,3,manana,10
12,3,tarde,1
12,3,noche,10
12,4,manana,9
12,4,tarde,6
12,4,noche,2
12,5,manana,7
12,5,tarde,1
12,5,noche,1
12,6,manana,9
12,6,tarde,3
12,6,noche,8
12,7,manana,2
12,7,tarde,2
12,7,noche,4
12,8,manana,5
12,8,tarde,5
12,8,noche,8
12,9,manana,3
12,9,tarde,4
12,9,noche,7
12,10,manana,1
12,10,tarde,3
12,10,noche,6
12,11,manana,8
12,11,tarde,3
12,11,noche,2
12,12,manana,2
12,12,tarde,4
12,12,noche,1
12,13,manana,5
12,13,tarde,6
12,13,noche,0
12,14,manana,8
12,14,tarde,10
12,14,noche,10
12,15,manana,5
12,15,tarde,3
12,15,noche,7
12,16,manana,4
12,16,tarde,4
12,16,noche,3
12,17,manana,8
12,17,tarde,10
12,17,noche,3
12,18,manana,6
12,18,tarde,1
12,18,noche,7
12,19,manana,0
12,19,tarde,10
12,19,noche,6
12,20,manana,0
12,20,tarde,5
12,20,noche,4
12,21,manana,5
12,21,tarde,4
12,21,noche,3
12,22,manana,10
12,22,tarde,7
12,22,noche,7
12,23,manana,7
12,23,tarde,6
12,23,noche,1
12,24,manana,8
12,24,tarde,4
12,24,noche,5
12,25,manana,10
12,25,tarde,7
12,25,noche,7
13,1,manana,0
13,1,tarde,6
13,1,noche,6
13,2,manana,5
13,2,tarde,10
13,2,noche,3
13,3,manana,7
13,3,tarde,8
13,3,noche,8
13,4,manana,4
13,4,tarde,0
13,4,noche,5
13,5,manana,4
13,5,tarde,3
13,5,noche,10
13,6,manana,9
13,6,tarde,1
13,6,noche,9
13,7,manana,3
13,7,tarde,10
13,7,noche,4
13,8,manana,3
13,8,tarde,5
13,8,noche,6
13,9,manana,1
13,9,tarde,5
13,9,noche,10
13,10,manana,5
13,10,tarde,8
13,10,noche,5
13,11,manana,6
13,11,tarde,10
13,11,noche,9
13,12,manana,9
13,12,tarde,3
13,12,noche,5
13,13,manana,7
13,13,tarde,7
13,13,noche,2
13,14,manana,9
13,14,tarde,7
13,14,noche,3
13,15,manana,9
13,15,tarde,2
13,15,noche,2
13,16,manana,4
13,16,tarde,6
13,16,noche,6
13,17,manana,6
13,17,tarde,7
13,17,noche,1
13,18,manana,1
13,18,tarde,4
13,18,noche,1
13,19,manana,10
13,19,tarde,10
13,19,noche,3
13,20,manana,6
13,20,tarde,10
13,20,noche,2
13,21,manana,2
13,21,tarde,1
13,21,noche,8
13,22,manana,5
13,22,tarde,1
13,22,noche,5
13,23,manana,6
13,23,tarde,9
13,23,noche,1
13,24,manana,8
13,24,tarde,1
13,24,noche,3
13,25,manana,7
13,25,tarde,5
13,25,noche,10
14,1,manana,5
14,1,tarde,6
14,1,noche,3
14,2,manana,4
14,2,tarde,8
14,2,noche,6
14,3,manana,1
14,3,tarde,7
14,3,noche,0
14,4,manana,7
14,4,tarde,4
14,4,noche,10
14,5,manana,9
14,5,tarde,10
14,5,noche,2
14,6,manana,2
14,6,tarde,5
14,6,noche,8
14,7,manana,10
14,7,tarde,5
14,7,noche,4
14,8,manana,6
14,8,tarde,8
14,8,noche,3
14,9,manana,2
14,9,tarde,4
14,9,noche,7
14,10,manana,2
14,10,tarde,0
14,10,noche,8
14,11,manana,2
14,11,tarde,1
14,11,noche,4
14,12,manana,7
14,12,tarde,5
14,12,noche,2
14,13,manana,4
14,13,tarde,4
14,13,noche,1
14,14,manana,1
14,14,tarde,7
14,14,noche,0
14,15,manana,2
14,15,tarde,7
14,15,noche,10
14,16,manana,7
14,16,tarde,4
14,16,noche,7
14,17,manana,3
14,17,tarde,6
14,17,noche,8
14,18,manana,2
14,18,tarde,9
14,18,noche,0
14,19,manana,2
14,19,tarde,7
14,19,noche,9
14,20,manana,8
14,20,tarde,0
14,20,noche,5
14,21,manana,7
14,21,tarde,9
14,21,noche,1
14,22,manana,6
14,22,tarde,6
14,22,noche,4
14,23,manana,0
14,23,tarde,2
14,23,noche,8
14,24,manana,2
14,24,tarde,7
14,24,noche,10
14,25,manana,0
14,25,tarde,8
14,25,noche,3
15,1,manana,8
15,1,tarde,8
15,1,noche,6
15,2,manana,0
15,2,tarde,2
15,2,noche,2
15,3,manana,2
15,3,tarde,2
15,3,noche,4
15,4,manana,7
15,4,tarde,1
15,4,noche,7
15,5,manana,10
15,5,tarde,6
15,5,noche,6
15,6,manana,0
15,6,tarde,10
15,6,noche,7
15,7,manana,4
15,7,tarde,9
15,7,noche,3
15,8,manana,1
15,8,tarde,6
15,8,noche,1
15,9,manana,3
15,9,tarde,8
15,9,noche,9
15,10,manana,6
15,10,tarde,2
15,10,noche,0
15,11,manana,10
15,11,tarde,6
15,11,noche,0
15,12,manana,9
15,12,tarde,4
15,12,noche,5
15,13,manana,4
15,13,tarde,1
15,13,noche,10
15,14,manana,3
15,14,tarde,9
15,14,noche,0
15,15,manana,9
15,15,tarde,10
15,15,noche,5
15,16,manana,9
15,16,tarde,5
15,16,noche,0
15,17,manana,3
15,17,tarde,0
15,17,noche,1
15,18,manana,5
15,18,tarde,3
15,18,noche,8
15,19,manana,0
15,19,tarde,9
15,19,noche,5
15,20,manana,1
15,20,tarde,8
15,20,noche,2
15,21,manana,7
15,21,tarde,1
15,21,noche,0
15,22,manana,6
15,22,tarde,9
15,22,noche,1
15,23,manana,8
15,23,tarde,2
15,23,noche,10
15,24,manana,0
15,24,tarde,10
15,24,noche,3
15,25,manana,2
15,25,tarde,9
15,25,noche,0
16,1,manana,9
16,1,tarde,9
16,1,noche,0
16,2,manana,4
16,2,tarde,1
16,2,noche,7
16,3,manana,0
16,3,tarde,10
16,3,noche,4
16,4,manana,5
16,4,tarde,7
16,4,noche,1
16,5,manana,5
16,5,tarde,9
16,5,noche,1
16,6,manana,6
16,6,tarde,10
16,6,noche,6
16,7,manana,9
16,7,tarde,4
16,7,noche,2
16,8,manana,0
16,8,tarde,2
16,8,noche,7
16,9,manana,6
16,9,tarde,7
16,9,noche,2
16,10,manana,9
16,10,tarde,2
16,10,noche,10
16,11,manana,0
16,11,tarde,8
16,11,noche,10
16,12,manana,6
16,12,tarde,10
16,12,noche,9
16,13,manana,9
16,13,tarde,9
16,13,noche,9
16,14,manana,1
16,14,tarde,6
16,14,noche,4
16,15,manana,7
16,15,tarde,3
16,15,noche,9
16,16,manana,1
16,16,tarde,3
16,16,noche,2
16,17,manana,1
16,17,tarde,0
16,17,noche,2
16,18,manana,10
16,18,tarde,1
16,18,noche,2
16,19,manana,1
16,19,tarde,5
16,19,noche,9
16,20,manana,7
16,20,tarde,4
16,20,noche,2
16,21,manana,7
16,21,tarde,2
16,21,noche,3
16,22,manana,7
16,22,tarde,6
16,22,noche,9
16,23,manana,4
16,23,tarde,1
16,23,noche,4
16,24,manana,6
16,24,tarde,9
16,24,noche,5
16,25,manana,0
16,25,tarde,0
16,25,noche,8
17,1,manana,1
17,1,tarde,7
17,1,noche,0
17,2,manana,7
17,2,tarde,2
17,2,noche,7
17,3,manana,9
17,3,tarde,7
17,3,noche,9
17,4,manana,1
17,4,tarde,8
17,4,noche,10
17,5,manana,0
17,5,tarde,7
17,5,noche,2
17,6,manana,9
17,6,tarde,1
17,6,noche,3
17,7,manana,2
17,7,tarde,9
17,7,noche,3
17,8,manana,7
17,8,tarde,8
17,8,noche,1
17,9,manana,6
17,9,tarde,0
17,9,noche,3
17,10,manana,1
17,10,tarde,2
17,10,noche,1
17,11,manana,5
17,11,tarde,7
17,11,noche,3
17,12,manana,5
17,12,tarde,8
17,12,noche,4
17,13,manana,6
17,13,tarde,6
17,13,noche,9
17,14,manana,8
17,14,tarde,4
17,14,noche,1
17,15,manana,7
17,15,tarde,6
17,15,noche,1
17,16,manana,0
17,16,tarde,10
17,16,noche,6
17,17,manana,5
17,17,tarde,0
17,17,noche,3
17,18,manana,4
17,18,tarde,1
17,18,noche,0
17,19,manana,10
17,19,tarde,10
17,19,noche,4
17,20,manana,3
17,20,tarde,4
17,20,noche,9
17,21,manana,5
17,21,tarde,5
17,21,noche,2
17,22,manana,1
17,22,tarde,6
17,22,noche,8
17,23,manana,1
17,23,tarde,10
17,23,noche,10
17,24,manana,7
17,24,tarde,3
17,24,noche,4
17,25,manana,8
17,25,tarde,0
17,25,noche,5
18,1,manana,7
18,1,tarde,9
18,1,noche,4
18,2,manana,5
18,2,tarde,9
18,2,noche,3
18,3,manana,6
18,3,tarde,4
18,3,noche,2
18,4,manana,0
18,4,tarde,0
18,4,noche,3
18,5,manana,9
18,5,tarde,9
18,5,noche,8
18,6,manana,3
18,6,tarde,9
18,6,noche,1
18,7,manana,5
18,7,tarde,2
18,7,noche,0
18,8,manana,4
18,8,tarde,1
18,8,noche,7
18,9,manana,1
18,9,tarde,2
18,9,noche,10
18,10,manana,1
18,10,tarde,0
18,10,noche,10
18,11,manana,3
18,11,tarde,10
18,11,noche,2
18,12,manana,10
18,12,tarde,6
18,12,noche,0
18,13,manana,4
18,13,tarde,3
18,13,noche,10
18,14,manana,3
18,14,tarde,10
18,14,noche,10
18,15,manana,0
18,15,tarde,4
18,15,noche,8
18,16,manana,8
18,16,tarde,10
18,16,noche,8
18,17,manana,8
18,17,tarde,6
18,17,noche,0
18,18,manana,9
18,18,tarde,2
18,18,noche,9
18,19,manana,4
18,19,tarde,2
18,19,noche,5
18,20,manana,2
18,20,tarde,9
18,20,noche,9
18,21,manana,9
18,21,tarde,5
18,21,noche,9
18,22,manana,2
18,22,tarde,9
18,22,noche,1
18,23,manana,6
18,23,tarde,8
18,23,noche,7
18,24,manana,5
18,24,tarde,10
18,24,noche,7
18,25,manana,10
18,25,tarde,7
18,25,noche,2
19,1,manana,0
19,1,tarde,6
19,1,noche,7
19,2,manana,2
19,2,tarde,8
19,2,noche,1
19,3,manana,3
19,3,tarde,3
19,3,noche,1
19,4,manana,3
19,4,tarde,5
19,4,noche,7
19,5,manana,2
19,5,tarde,4
19,5,noche,1
19,6,manana,6
19,6,tarde,2
19,6,noche,9
19,7,manana,8
19,7,tarde,9
19,7,noche,1
19,8,manana,6
19,8,tarde,7
19,8,noche,9
19,9,manana,6
19,9,tarde,4
19,9,noche,3
19,10,manana,1
19,10,tarde,9
19,10,noche,3
19,11,manana,6
19,11,tarde,10
19,11,noche,6
19,12,manana,7
19,12,tarde,4
19,12,noche,5
19,13,manana,7
19,13,tarde,10
19,13,noche,9
19,14,manana,2
19,14,tarde,2
19,14,noche,7
19,15,manana,4
19,15,tarde,8
19,15,noche,8
19,16,manana,10
19,16,tarde,6
19,16,noche,7
19,17,manana,6
19,17,tarde,3
19,17,noche,3
19,18,manana,8
19,18,tarde,0
19,18,noche,1
19,19,manana,4
19,19,tarde,5
19,19,noche,7
19,20,manana,5
19,20,tarde,3
19,20,noche,6
19,21,manana,1
19,21,tarde,9
19,21,noche,8
19,22,manana,7
19,22,tarde,8
19,22,noche,2
19,23,manana,10
19,23,tarde,3
19,23,noche,10
19,24,manana,7
19,24,tarde,7
19,24,noche,3
19,25,manana,7
19,25,tarde,5
19,25,noche,5
20,1,manana,10
20,1,tarde,0
20,1,noche,10
20,2,manana,4
20,2,tarde,3
20,2,noche,5
20,3,manana,4
20,3,tarde,9
20,3,noche,10
20,4,manana,7
20,4,tarde,1
20,4,noche,0
20,5,manana,3
20,5,tarde,1
20,5,noche,10
20,6,manana,2
20,6,tarde,9
20,6,noche,0
20,7,manana,2
20,7,tarde,4
20,7,noche,8
20,8,manana,1
20,8,tarde,4
20,8,noche,9
20,9,manana,4
20,9,tarde,2
20,9,noche,7
20,10,manana,2
20,10,tarde,5
20,10,noche,5
20,11,manana,5
20,11,tarde,1
20,11,noche,10
20,12,manana,4
20,12,tarde,8
20,12,noche,4
20,13,manana,0
20,13,tarde,6
20,13,noche,6
20,14,manana,6
20,14,tarde,6
20,14,noche,0
20,15,manana,10
20,15,tarde,8
20,15,noche,1
20,16,manana,2
20,16,tarde,1
20,16,noche,9
20,17,manana,5
20,17,tarde,6
20,17,noche,3
20,18,manana,6
20,18,tarde,8
20,18,noche,9
20,19,manana,3
20,19,tarde,7
20,19,noche,7
20,20,manana,7
20,20,tarde,10
20,20,noche,5
20,21,manana,4
20,21,tarde,2
20,21,noche,7
20,22,manana,0
20,22,tarde,0
20,22,noche,2
20,23,manana,5
20,23,tarde,9
20,23,noche,8
20,24,manana,1
20,24,tarde,10
