trabajador,dia,turno,disposicion
12,7,manana,2
12,7,tarde,2
12,7,noche,10
12,8,manana,6
12,8,tarde,0
12,8,noche,3
12,9,manana,8
12,9,tarde,0
12,9,noche,5
13,1,manana,0
13,1,tarde,9
13,1,noche,10
13,2,manana,1
13,2,tarde,0
13,2,noche,4
13,3,manana,10
13,3,tarde,7
13,3,noche,3
13,4,manana,3
13,4,tarde,7
13,4,noche,10
13,5,manana,8
13,5,tarde,10
13,5,noche,9
13,6,manana,2
13,6,tarde,0
13,6,noche,7
13,7,manana,8
13,7,tarde,9
13,7,noche,0
13,8,manana,8
13,8,tarde,10
13,8,noche,2
13,9,manana,3
13,9,tarde,6
13,9,noche,6
14,1,manana,6
14,1,tarde,0
14,1,noche,8
14,2,manana,0
14,2,tarde,7
14,2,noche,0
14,3,manana,7
14,3,tarde,5
14,3,noche,9
14,4,manana,1
14,4,tarde,1
14,4,noche,8
14,5,manana,2
14,5,tarde,3
14,5,noche,10
14,6,manana,7
14,6,tarde,8
14,6,noche,3
14,7,manana,9
14,7,tarde,8
14,7,noche,2
14,8,manana,3
14,8,tarde,0
14,8,noche,6
14,9,manana,1
14,9,tarde,5
14,9,noche,10
15,1,manana,1
15,1,tarde,7
15,1,noche,5
15,2,manana,1
15,2,tarde,3
15,2,noche,9
15,3,manana,4
15,3,tarde,7
15,3,noche,2
15,4,manana,10
15,4,tarde,10
15,4,noche,10
15,5,manana,10
15,5,tarde,6
15,5,noche,2
15,6,manana,6
15,6,tarde,10
15,6,noche,10
15,7,manana,3
15,7,tarde,5
15,7,noche,8
15,8,manana,7
15,8,tarde,5
15,8,noche,2
15,9,manana,8
15,9,tarde,3
15,9,noche,8
16,1,manana,3
16,1,tarde,5
16,1,noche,6
16,2,manana,10
16,2,tarde,5
16,2,noche,5
16,3,manana,8
16,3,tarde,8
16,3,noche,10
16,4,manana,3
16,4,tarde,9
16,4,noche,2
16,5,manana,9
16,5,tarde,4
16,5,noche,8
16,6,manana,0
16,6,tarde,7
16,6,noche,6
16,7,manana,4
16,7,tarde,3
16,7,noche,10
16,8,manana,10
16,8,tarde,3
16,8,noche,8
16,9,manana,5
16,9,tarde,3
16,9,noche,0
17,1,manana,9
17,1,tarde,3
17,1,noche,6
17,2,manana,1
17,2,tarde,0
17,2,noche,4
17,3,manana,8
17,3,tarde,8
17,3,noche,1
17,4,manana,8
17,4,tarde,5
17,4,noche,5
17,5,manana,2
17,5,tarde,3
17,5,noche,1
17,6,manana,3
17,6,tarde,8
17,6,noche,9
17,7,manana,8
17,7,tarde,4
17,7,noche,0
17,8,manana,1
17,8,tarde,10
17,8,noche,9
17,9,manana,8
17,9,tarde,0
17,9,noche,2
18,1,manana,10
18,1,tarde,5
18,1,noche,7
18,2,manana,7
18,2,tarde,2
18,2,noche,1
18,3,manana,9
18,3,tarde,3
18,3,noche,1
18,4,manana,6
18,4,tarde,3
18,4,noche,9
18,5,manana,6
18,5,tarde,1
18,5,noche,2
18,6,manana,6
18,6,tarde,2
18,6,noche,7
18,7,manana,7
18,7,tarde,9
18,7,noche,0
18,8,manana,9
18,8,tarde,7
18,8,noche,6
18,9,manana,9
18,9,tarde,1
18,9,noche,4
19,1,manana,4
19,1,tarde,2
19,1,noche,6
19,2,manana,5
19,2,tarde,3
19,2,noche,8
19,3,manana,10
19,3,tarde,7
19,3,noche,10
19,4,manana,7
19,4,tarde,5
19,4,noche,3
19,5,manana,6
19,5,tarde,3
19,5,noche,2
19,6,manana,7
19,6,tarde,4
19,6,noche,5
19,7,manana,2
19,7,tarde,4
19,7,noche,6
19,8,manana,7
19,8,tarde,4
19,8,noche,9
19,9,manana,4
19,9,tarde,4
19,9,noche,3
20,1,manana,1
20,1,tarde,3
20,1,noche,7
20,2,manana,3
20,2,tarde,1
20,2,noche,1
20,3,manana,10
20,3,tarde,7
20,3,noche,4
20,4,manana,7
20,4,tarde,9
20,4,noche,0
20,5,manana,4
20,5,tarde,4
20,5,noche,6
20,6,manana,9
20,6,tarde,4
20,6,noche,0
20,7,manana,10
20,7,tarde,10
20,7,noche,5
20,8,manana,8
20,8,tarde,10
20,8,noche,2
20,9,manana,10
20,9,tarde,0
20,9,noche,1
21,1,manana,10
21,1,tarde,10
21,1,noche,1
21,2,manana,1
21,2,tarde,4
21,2,noche,1
21,3,manana,10
21,3,tarde,8
21,3,noche,3
21,4,manana,3
21,4,tarde,9
21,4,noche,4
21,5,manana,0
21,5,tarde,6
21,5,noche,4
21,6,manana,1
21,6,tarde,10
21,6,noche,8
21,7,manana,6
21,7,tarde,4
21,7,noche,4
21,8,manana,4
21,8,tarde,5
21,8,noche,6
21,9,manana,5
21,9,tarde,8
21,9,noche,10
22,1,manana,3
22,1,tarde,3
22,1,noche,10
22,2,manana,1
22,2,tarde,6
22,2,noche,6
22,3,manana,10
22,3,tarde,4
22,3,noche,7
22,4,manana,7
22,4,tarde,10
22,4,noche,7
22,5,manana,1
22,5,tarde,2
22,5,noche,10
22,6,manana,4
22,6,tarde,1
22,6,noche,3
22,7,manana,0
22,7,tarde,7
22,7,noche,8
22,8,manana,9
22,8,tarde,3
22,8,noche,6
22,9,manana,1
22,9,tarde,10
22,9,noche,4
23,1,manana,1
23,1,tarde,9
23,1,noche,6
23,2,manana,8
23,2,tarde,4
23,2,noche,5
23,3,manana,2
23,3,tarde,2
23,3,noche,9
23,4,manana,4
23,4,tarde,6
23,4,noche,5
23,5,manana,5
23,5,tarde,5
23,5,noche,6
23,6,manana,8
23,6,tarde,3
23,6,noche,4
23,7,manana,1
23,7,tarde,10
23,7,noche,8
23,8,manana,10
23,8,tarde,1
23,8,noche,7
23,9,manana,8
23,9,tarde,8
23,9,noche,0
24,1,manana,5
24,1,tarde,8
24,1,noche,7
24,2,manana,9
24,2,tarde,4
24,2,noche,3
24,3,manana,3
24,3,tarde,4
24,3,noche,2
24,4,manana,3
24,4,tarde,2
24,4,noche,4
24,5,manana,9
24,5,tarde,1
24,5,noche,4
24,6,manana,8
24,6,tarde,5
24,6,noche,9
24,7,manana,5
24,7,tarde,0
24,7,noche,9
24,8,manana,7
24,8,tarde,6
24,8,noche,0
24,9,manana,2
24,9,tarde,4
24,9,noche,0
25,1,manana,6
25,1,tarde,2
25,1,noche,8
25,2,manana,9
25,2,tarde,1
25,2,noche,3
25,3,manana,0
25,3,tarde,0
25,3,noche,10
25,4,manana,4
25,4,tarde,5
25,4,noche,10
25,5,manana,4
25,5,tarde,0
25,5,noche,2
25,6,manana,3
25,6,tarde,1
25,6,noche,9
25,7,manana,7
25,7,tarde,3
25,7,noche,5
25,8,manana,9
25,8,tarde,10
25,8,noche,8
25,9,manana,10
25,9,tarde,10
25,9,noche,10
26,1,manana,8
26,1,tarde,4
26,1,noche,6
26,2,manana,4
26,2,tarde,3
26,2,noche,3
26,3,manana,4
26,3,tarde,6
26,3,noche,9
26,4,manana,2
26,4,tarde,10
26,4,noche,1
26,5,manana,2
26,5,tarde,0
26,5,noche,7
26,6,manana,10
26,6,tarde,10
26,6,noche,7
26,7,manana,1
26,7,tarde,10
26,7,noche,2
26,8,manana,8
26,8,tarde,6
26,8,noche,8
26,9,manana,10
26,9,tarde,0
26,9,noche,7
27,1,manana,4
27,1,tarde,9
27,1,noche,8
27,2,manana,5
27,2,tarde,6
27,2,noche,2
27,3,manana,1
27,3,tarde,4
27,3,noche,3
27,4,manana,5
27,4,tarde,7
27,4,noche,2
27,5,manana,10
27,5,tarde,0
27,5,noche,8
27,6,manana,0
27,6,tarde,9
27,6,noche,0
27,7,manana,3
27,7,tarde,7
27,7,noche,5
27,8,manana,0
27,8,tarde,8
27,8,noche,4
27,9,manana,8
27,9,tarde,4
27,9,noche,4
28,1,manana,6
28,1,tarde,5
28,1,noche,4
28,2,manana,8
28,2,tarde,3
28,2,noche,1
28,3,manana,1
28,3,tarde,10
28,3,noche,3
28,4,manana,2
28,4,tarde,3
28,4,noche,2
28,5,manana,9
28,5,tarde,5
28,5,noche,5
28,6,manana,9
28,6,tarde,7
28,6,noche,9
28,7,manana,6
28,7,tarde,1
28,7,noche,1
28,8,manana,6
28,8,tarde,0
28,8,noche,2
28,9,manana,3
28,9,tarde,1
28,9,noche,1
29,1,manana,5
29,1,tarde,5
29,1,noche,0
29,2,manana,9
29,2,tarde,3
29,2,noche,2
29,3,manana,3
29,3,tarde,3
29,3,noche,3
29,4,manana,9
29,4,tarde,5
29,4,noche,3
29,5,manana,8
29,5,tarde,1
29,5,noche,1
29,6,manana,1
29,6,tarde,4
29,6,noche,7
29,7,manana,3
29,7,tarde,0
29,7,noche,7
29,8,manana,0
29,8,tarde,5
29,8,noche,3
29,9,manana,0
29,9,tarde,8
29,9,noche,4
30,1,manana,5
30,1,tarde,2
30,1,noche,7
30,2,manana,6
30,2,tarde,4
30,2,noche,7
30,3,manana,7
30,3,tarde,10
30,3,noche,5
30,4,manana,0
30,4,tarde,10
30,4,noche,9
30,5,manana,2
30,5,tarde,7
30,5,noche,3
30,6,manana,7
30,6,tarde,1
30,6,noche,5
30,7,manana,8
30,7,tarde,9
30,7,noche,8
30,8,manana,9
30,8,tarde,2
30,8,noche,4
30,9,manana,5
30,9,tarde,0
30,9,noche,9
31,1,manana,2
31,1,tarde,0
31,1,noche,8
31,2,manana,1
31,2,tarde,10
31,2,noche,6
31,3,manana,9
31,3,tarde,4
31,3,noche,1
31,4,manana,7
31,4,tarde,9
31,4,noche,8
31,5,manana,0
31,5,tarde,10
31,5,noche,9
31,6,manana,2
31,6,tarde,3
31,6,noche,5
31,7,manana,3
31,7,tarde,3
31,7,noche,9
31,8,manana,6
31,8,tarde,6
31,8,noche,4
31,9,manana,6
31,9,tarde,5
31,9,noche,5
32,1,manana,6
32,1,tarde,1
32,1,noche,10
32,2,manana,0
32,2,tarde,1
32,2,noche,4
32,3,manana,1
32,3,tarde,10
32,3,noche,10
32,4,manana,8
32,4,tarde,6
32,4,noche,4
32,5,manana,8
32,5,tarde,6
32,5,noche,1
32,6,manana,4
32,6,tarde,1
32,6,noche,7
32,7,manana,6
32,7,tarde,7
32,7,noche,6
32,8,manana,0
32,8,tarde,1
32,8,noche,0
32,9,manana,1
32,9,tarde,5
32,9,noche,7
33,1,manana,0
33,1,tarde,0
33,1,noche,3
33,2,manana,1
33,2,tarde,1
33,2,noche,7
33,3,manana,10
33,3,tarde,3
33,3,noche,3
33,4,manana,1
33,4,tarde,7
33,4,noche,2
33,5,manana,3
33,5,tarde,5
33,5,noche,5
33,6,manana,3
33,6,tarde,10
33,6,noche,5
33,7,manana,1
33,7,tarde,6
33,7,noche,0
33,8,manana,1
33,8,tarde,7
33,8,noche,4
33,9,manana,4
33,9,tarde,4
33,9,noche,3
34,1,manana,1
34,1,tarde,0
34,1,noche,3
34,2,manana,8
34,2,tarde,2
34,2,noche,10
34,3,manana,10
34,3,tarde,2
34,3,noche,8
34,4,manana,7
34,4,tarde,0
34,4,noche,7
34,5,manana,1
34,5,tarde,2
34,5,noche,9
34,6,manana,1
34,6,tarde,4
34,6,noche,8
34,7,manana,8
34,7,tarde,4
34,7,noche,10
34,8,manana,3
34,8,tarde,6
34,8,noche,1
34,9,manana,8
34,9,tarde,0
34,9,noche,9
35,1,manana,9
35,1,tarde,9
35,1,noche,10
35,2,manana,8
35,2,tarde,1
35,2,noche,8
35,3,manana,5
35,3,tarde,6
35,3,noche,10
35,4,manana,8
35,4,tarde,9
35,4,noche,8
35,5,manana,8
35,5,tarde,5
35,5,noche,6
35,6,manana,9
35,6,tarde,7
35,6,noche,4
35,7,manana,3
35,7,tarde,8
35,7,noche,1
35,8,manana,1
35,8,tarde,10
35,8,noche,0
35,9,manana,9
35,9,tarde,5
35,9,noche,1
36,1,manana,8
36,1,tarde,1
36,1,noche,6
36,2,manana,7
36,2,tarde,9
36,2,noche,8
36,3,manana,2
36,3,tarde,10
36,3,noche,2
36,4,manana,8
36,4,tarde,9
36,4,noche,10
36,5,manana,8
36,5,tarde,7
36,5,noche,1
36,6,manana,3
36,6,tarde,7
36,6,noche,2
36,7,manana,5
36,7,tarde,7
36,7,noche,7
36,8,manana,10
36,8,tarde,3
36,8,noche,8
36,9,manana,8
36,9,tarde,10
36,9,noche,3
37,1,manana,9
37,1,tarde,6
37,1,noche,6
37,2,manana,4
37,2,tarde,10
37,2,noche,5
37,3,manana,0
37,3,tarde,7
37,3,noche,10
37,4,manana,4
37,4,tarde,1
37,4,noche,5
37,5,manana,3
37,5,tarde,7
37,5,noche,0
37,6,manana,0
37,6,tarde,6
37,6,noche,7
37,7,manana,6
37,7,tarde,5
37,7,noche,7
37,8,manana,7
37,8,tarde,8
37,8,noche,1
37,9,manana,7
37,9,tarde,5
37,9,noche,6
38,1,manana,2
38,1,tarde,7
38,1,noche,1
38,2,manana,8
38,2,tarde,10
38,2,noche,6
38,3,manana,6
38,3,tarde,4
38,3,noche,3
38,4,manana,7
38,4,tarde,5
38,4,noche,9
38,5,manana,8
38,5,tarde,6
38,5,noche,8
38,6,manana,9
38,6,tarde,1
38,6,noche,5
38,7,manana,0
38,7,tarde,5
38,7,noche,4
38,8,manana,8
38,8,tarde,5
38,8,noche,2
38,9,manana,7
38,9,tarde,9
38,9,noche,8
39,1,manana,0
39,1,tarde,9
39,1,noche,4
39,2,manana,6
39,2,tarde,3
39,2,noche,4
39,3,manana,1
39,3,tarde,7
39,3,noche,1
39,4,manana,6
39,4,tarde,2
39,4,noche,6
39,5,manana,6
39,5,tarde,8
39,5,noche,6
39,6,manana,5
39,6,tarde,5
39,6,noche,8
39,7,manana,5
39,7,tarde,2
39,7,noche,3
39,8,manana,5
39,8,tarde,0
39,8,noche,8
39,9,manana,2
39,9,tarde,7
39,9,noche,1
40,1,manana,10
40,1,tarde,3
40,1,noche,1
40,2,manana,2
40,2,tarde,9
40,2,noche,5
40,3,manana,8
40,3,tarde,3
40,3,noche,7
40,4,manana,1
40,4,tarde,10
40,4,noche,5
40,5,manana,3
40,5,tarde,1
40,5,noche,6
40,6,manana,3
40,6,tarde,3
40,6,noche,3
40,7,manana,10
40,7,tarde,7
40,7,noche,0
40,8,manana,9
40,8,tarde,7
40,8,noche,6
40,9,manana,1
40,9,tarde,5
40,9,noche,4
41,1,manana,1
41,1,tarde,7
41,1,noche,6
41,2,manana,0
41,2,tarde,8
41,2,noche,2
41,3,manana,2
41,3,tarde,4
41,3,noche,5
41,4,manana,5
41,4,tarde,3
41,4,noche,0
41,5,manana,8
41,5,tarde,6
41,5,noche,6
41,6,manana,10
41,6,tarde,10
41,6,noche,0
41,7,manana,10
41,7,tarde,3
41,7,noche,9
41,8,manana,0
41,8,tarde,8
41,8,noche,5
41,9,manana,7
41,9,tarde,10
41,9,noche,6
