trabajador,dia,turno,disposicion
8,2,manana,2
8,2,tarde,7
8,2,noche,1
8,3,manana,2
8,3,tarde,9
8,3,noche,6
8,4,manana,10
8,4,tarde,6
8,4,noche,6
8,5,manana,6
8,5,tarde,7
8,5,noche,6
8,6,manana,0
8,6,tarde,0
8,6,noche,8
8,7,manana,3
8,7,tarde,5
8,7,noche,0
8,8,manana,5
8,8,tarde,8
8,8,noche,3
8,9,manana,0
8,9,tarde,10
8,9,noche,0
8,10,manana,10
8,10,tarde,3
8,10,noche,3
8,11,manana,5
8,11,tarde,4
8,11,noche,2
8,12,manana,1
8,12,tarde,6
8,12,noche,8
8,13,manana,9
8,13,tarde,4
8,13,noche,2
9,1,manana,1
9,1,tarde,0
9,1,noche,4
9,2,manana,4
9,2,tarde,7
9,2,noche,8
9,3,manana,9
9,3,tarde,8
9,3,noche,5
9,4,manana,6
9,4,tarde,10
9,4,noche,2
9,5,manana,5
9,5,tarde,7
9,5,noche,5
9,6,manana,3
9,6,tarde,2
9,6,noche,6
9,7,manana,0
9,7,tarde,3
9,7,noche,3
9,8,manana,2
9,8,tarde,3
9,8,noche,0
9,9,manana,9
9,9,tarde,8
9,9,noche,2
9,10,manana,1
9,10,tarde,5
9,10,noche,10
9,11,manana,0
9,11,tarde,6
9,11,noche,10
9,12,manana,4
9,12,tarde,8
9,12,noche,9
9,13,manana,0
9,13,tarde,9
9,13,noche,0
10,1,manana,10
10,1,tarde,1
10,1,noche,10
10,2,manana,0
10,2,tarde,0
10,2,noche,1
10,3,manana,6
10,3,tarde,7
10,3,noche,6
10,4,manana,1
10,4,tarde,8
10,4,noche,4
10,5,manana,7
10,5,tarde,2
10,5,noche,3
10,6,manana,10
10,6,tarde,10
10,6,noche,0
10,7,manana,4
10,7,tarde,6
10,7,noche,10
10,8,manana,1
10,8,tarde,10
10,8,noche,8
10,9,manana,4
10,9,tarde,9
10,9,noche,9
10,10,manana,2
10,10,tarde,6
10,10,noche,1
10,11,manana,8
10,11,tarde,9
10,11,noche,1
10,12,manana,4
10,12,tarde,1
10,12,noche,1
10,13,manana,7
10,13,tarde,3
10,13,noche,9
11,1,manana,3
11,1,tarde,4
11,1,noche,8
11,2,manana,3
11,2,tarde,5
11,2,noche,6
11,3,manana,4
11,3,tarde,2
11,3,noche,0
11,4,manana,8
11,4,tarde,7
11,4,noche,3
11,5,manana,7
11,5,tarde,5
11,5,noche,3
11,6,manana,0
11,6,tarde,0
11,6,noche,10
11,7,manana,1
11,7,tarde,1
11,7,noche,9
11,8,manana,10
11,8,tarde,7
11,8,noche,2
11,9,manana,1
11,9,tarde,8
11,9,noche,1
11,10,manana,1
11,10,tarde,4
11,10,noche,10
11,11,manana,3
11,11,tarde,7
11,11,noche,4
11,12,manana,4
11,12,tarde,7
11,12,noche,0
11,13,manana,1
11,13,tarde,2
11,13,noche,0
12,1,manana,4
12,1,tarde,5
12,1,noche,10
12,2,manana,5
12,2,tarde,6
12,2,noche,1
12,3,manana,1
12,3,tarde,0
12,3,noche,0
12,4,manana,2
12,4,tarde,10
12,4,noche,10
12,5,manana,2
12,5,tarde,5
12,5,noche,5
12,6,manana,7
12,6,tarde,9
12,6,noche,4
12,7,manana,1
12,7,tarde,5
12,7,noche,5
12,8,manana,2
12,8,tarde,1
12,8,noche,6
12,9,manana,6
12,9,tarde,7
12,9,noche,4
12,10,manana,6
12,10,tarde,7
12,10,noche,6
12,11,manana,10
12,11,tarde,2
12,11,noche,1
12,12,manana,2
12,12,tarde,0
12,12,noche,2
12,13,manana,1
12,13,tarde,6
12,13,noche,9
13,1,manana,7
13,1,tarde,9
13,1,noche,10
13,2,manana,7
13,2,tarde,2
13,2,noche,9
13,3,manana,6
13,3,tarde,5
13,3,noche,9
13,4,manana,0
13,4,tarde,10
13,4,noche,2
13,5,manana,7
13,5,tarde,7
13,5,noche,1
13,6,manana,6
13,6,tarde,7
13,6,noche,0
13,7,manana,1
13,7,tarde,4
13,7,noche,10
13,8,manana,5
13,8,tarde,0
13,8,noche,10
13,9,manana,8
13,9,tarde,9
13,9,noche,9
13,10,manana,3
13,10,tarde,10
13,10,noche,5
13,11,manana,8
13,11,tarde,8
13,11,noche,9
13,12,manana,1
13,12,tarde,6
13,12,noche,10
13,13,manana,3
13,13,tarde,7
13,13,noche,5
14,1,manana,10
14,1,tarde,10
14,1,noche,10
14,2,manana,6
14,2,tarde,2
14,2,noche,8
14,3,manana,9
14,3,tarde,0
14,3,noche,0
14,4,manana,10
14,4,tarde,2
14,4,noche,8
14,5,manana,7
14,5,tarde,7
14,5,noche,2
14,6,manana,1
14,6,tarde,7
14,6,noche,5
14,7,manana,3
14,7,tarde,5
14,7,noche,4
14,8,manana,0
14,8,tarde,8
14,8,noche,3
14,9,manana,8
14,9,tarde,10
14,9,noche,6
14,10,manana,6
14,10,tarde,3
14,10,noche,1
14,11,manana,7
14,11,tarde,7
14,11,noche,9
14,12,manana,7
14,12,tarde,1
14,12,noche,7
14,13,manana,7
14,13,tarde,5
14,13,noche,1
15,1,manana,7
15,1,tarde,10
15,1,noche,0
15,2,manana,1
15,2,tarde,6
15,2,noche,6
15,3,manana,0
15,3,tarde,8
15,3,noche,8
15,4,manana,0
15,4,tarde,1
15,4,noche,9
15,5,manana,9
15,5,tarde,10
15,5,noche,4
15,6,manana,8
15,6,tarde,8
15,6,noche,3
15,7,manana,10
15,7,tarde,10
15,7,noche,7
15,8,manana,5
15,8,tarde,5
15,8,noche,0
15,9,manana,3
15,9,tarde,7
15,9,noche,5
15,10,manana,8
15,10,tarde,9
15,10,noche,9
15,11,manana,7
15,11,tarde,10
15,11,noche,5
15,12,manana,7
15,12,tarde,1
15,12,noche,1
15,13,manana,10
15,13,tarde,3
15,13,noche,0
16,1,manana,5
16,1,tarde,5
16,1,noche,10
16,2,manana,4
16,2,tarde,8
16,2,noche,8
16,3,manana,5
16,3,tarde,1
16,3,noche,0
16,4,manana,2
16,4,tarde,7
16,4,noche,2
16,5,manana,6
16,5,tarde,1
16,5,noche,4
16,6,manana,9
16,6,tarde,3
16,6,noche,3
16,7,manana,1
16,7,tarde,6
16,7,noche,3
16,8,manana,7
16,8,tarde,3
16,8,noche,5
16,9,manana,1
16,9,tarde,6
16,9,noche,0
16,10,manana,10
16,10,tarde,10
16,10,noche,9
16,11,manana,1
16,11,tarde,7
16,11,noche,7
16,12,manana,10
16,12,tarde,9
16,12,noche,8
16,13,manana,2
16,13,tarde,7
16,13,noche,0
17,1,manana,8
17,1,tarde,0
17,1,noche,8
17,2,manana,6
17,2,tarde,9
17,2,noche,7
17,3,manana,8
17,3,tarde,2
17,3,noche,9
17,4,manana,2
17,4,tarde,2
17,4,noche,1
17,5,manana,6
17,5,tarde,10
17,5,noche,9
17,6,manana,9
17,6,tarde,5
17,6,noche,8
17,7,manana,6
17,7,tarde,6
17,7,noche,9
17,8,manana,3
17,8,tarde,4
17,8,noche,6
17,9,manana,5
17,9,tarde,4
17,9,noche,7
17,10,manana,2
17,10,tarde,2
17,10,noche,6
17,11,manana,9
17,11,tarde,8
17,11,noche,4
17,12,manana,8
17,12,tarde,5
17,12,noche,8
17,13,manana,10
17,13,tarde,3
17,13,noche,3
18,1,manana,3
18,1,tarde,9
18,1,noche,4
18,2,manana,10
18,2,tarde,5
18,2,noche,10
18,3,manana,2
18,3,tarde,10
18,3,noche,2
18,4,manana,8
18,4,tarde,8
18,4,noche,10
18,5,manana,5
18,5,tarde,1
18,5,noche,5
18,6,manana,8
18,6,tarde,7
18,6,noche,9
18,7,manana,9
18,7,tarde,10
18,7,noche,6
18,8,manana,10
18,8,tarde,8
18,8,noche,4
18,9,manana,6
18,9,tarde,0
18,9,noche,8
18,10,manana,1
18,10,tarde,0
18,10,noche,6
18,11,manana,2
18,11,tarde,0
18,11,noche,10
18,12,manana,0
18,12,tarde,3
18,12,noche,4
18,13,manana,2
18,13,tarde,4
18,13,noche,10
